,LKSPOMET_ATemp,LKSBAWQ_Sal,LKSBAWQ_Depth,LKSBAWQ_pH,LKSPOMET_TotPrcp,LKSBAWQ_Turb
576,23.3,0.1,1.46,8.0,0.0,12
577,24.1,0.1,1.40,8.0,0.0,13
578,24.4,0.1,1.38,8.0,0.0,11
579,24.6,0.1,1.38,8.1,0.0,12
580,25.1,0.1,1.48,8.1,0.0,13
581,25.2,0.1,1.52,8.1,0.0,12
582,25.4,0.1,1.50,8.1,0.0,14
583,25.4,0.1,1.49,8.1,0.0,14
584,25.4,0.1,1.45,8.1,0.0,13
585,25.3,0.1,1.43,8.1,0.0,13
586,25.0,0.1,1.45,8.1,0.0,13
587,25.0,0.1,1.43,8.1,0.0,14
588,25.0,0.1,1.49,8.1,0.0,13
589,25.0,0.1,1.53,8.1,0.0,13
590,24.7,0.1,1.55,8.1,0.0,12
591,24.7,0.1,1.50,8.1,0.0,14
592,24.6,0.1,1.45,8.1,0.0,11
593,24.5,0.1,1.45,8.1,0.0,12
594,24.3,0.1,1.47,8.1,0.0,12
595,24.3,0.1,1.49,8.1,0.0,12
596,24.0,0.1,1.60,8.1,0.0,12
597,23.6,0.1,1.62,8.1,0.0,12
598,23.0,0.1,1.60,8.1,0.0,11
599,22.8,0.1,1.61,8.1,0.0,13
600,22.0,0.1,1.53,8.1,0.0,12
601,20.5,0.1,1.49,8.1,0.0,12
602,18.6,0.1,1.48,8.1,0.0,13
603,19.0,0.1,1.55,8.1,0.0,12
604,18.2,0.1,1.65,8.1,0.0,12
605,17.4,0.1,1.68,8.1,0.0,12
606,17.6,0.1,1.65,8.1,0.0,12
607,18.7,0.1,1.58,8.1,0.0,12
608,18.1,0.1,1.52,8.1,0.0,12
609,18.1,0.1,1.43,8.1,0.0,12
610,16.6,0.1,1.40,8.1,0.0,12
611,17.1,0.1,1.45,8.1,0.0,11
612,15.5,0.1,1.54,8.0,0.0,12
613,15.0,0.1,1.58,8.0,0.0,12
614,14.4,0.1,1.55,8.0,0.0,11
615,14.1,0.1,1.49,8.0,0.0,12
616,13.5,0.1,1.43,8.0,0.0,12
617,12.8,0.1,1.44,8.0,0.0,11
618,12.3,0.1,1.46,8.0,0.0,11
619,11.9,0.1,1.53,8.0,0.0,12
620,11.6,0.1,1.60,8.0,0.0,12
621,11.4,0.1,1.62,8.0,0.0,12
622,11.2,0.1,1.62,8.0,0.0,13
623,10.7,0.1,1.52,8.0,0.0,12
624,10.4,0.1,1.49,8.0,0.0,11
625,10.1,0.1,1.45,8.0,0.0,12
626,9.8,0.1,1.47,8.0,0.0,12
627,9.6,0.1,1.54,8.0,0.0,11
628,9.3,0.1,1.63,7.9,0.0,11
629,9.0,0.1,1.64,7.9,0.0,11
630,8.8,0.1,1.65,7.9,0.0,11
631,8.5,0.1,1.57,7.9,0.0,12
632,8.4,0.1,1.50,7.9,0.0,11
633,8.4,0.1,1.50,7.9,0.0,11
634,8.3,0.1,1.56,7.9,0.0,11
635,8.2,0.1,1.68,7.9,0.0,11
636,8.2,0.1,1.68,7.9,0.0,12
637,8.2,0.1,1.65,7.9,0.0,11
638,8.2,0.1,1.56,7.9,0.0,12
639,8.4,0.1,1.50,7.9,0.0,11
640,9.0,0.1,1.50,7.9,0.0,11
641,9.2,0.1,1.47,7.9,0.0,12
642,9.9,0.1,1.52,7.9,0.0,12
643,10.7,0.1,1.59,7.9,0.0,11
644,12.1,0.1,1.61,7.9,0.0,12
645,13.3,0.1,1.59,7.9,0.0,12
646,14.3,0.1,1.52,7.9,0.0,12
647,15.2,0.1,1.47,7.9,0.0,12
648,15.7,0.1,1.49,7.9,0.0,12
649,15.7,0.1,1.54,7.9,0.0,12
650,16.0,0.1,1.60,7.9,0.0,12
651,16.3,0.1,1.61,7.9,0.0,12
652,16.4,0.1,1.65,7.9,0.0,13
653,16.6,0.1,1.62,7.9,0.0,13
654,16.8,0.1,1.57,7.9,0.0,12
655,16.9,0.1,1.49,7.9,0.0,12
656,17.0,0.1,1.55,7.9,0.0,11
657,17.2,0.1,1.64,7.9,0.0,12
658,17.5,0.1,1.71,7.9,0.0,12
659,17.6,0.1,1.69,8.0,0.0,11
660,17.7,0.1,1.67,7.9,0.0,12
661,17.8,0.1,1.59,8.0,0.0,12
662,17.6,0.1,1.60,8.0,0.0,11
663,17.9,0.1,1.60,8.0,0.0,12
664,18.0,0.1,1.66,8.0,0.0,11
665,18.0,0.1,1.71,8.0,0.0,11
666,18.2,0.1,1.73,8.0,0.0,11
667,18.0,0.1,1.69,8.0,0.0,10
668,18.3,0.1,1.61,8.0,0.0,10
669,18.5,0.1,1.61,8.0,0.0,10
670,18.8,0.1,1.59,8.0,0.0,11
671,19.0,0.1,1.60,8.1,0.0,11
672,19.0,0.1,1.61,8.0,0.0,11
673,19.1,0.1,1.59,8.1,0.0,11
674,19.1,0.1,1.52,8.1,0.0,11
675,18.7,0.1,1.55,8.1,0.0,10
676,18.5,0.1,1.58,8.2,0.0,12
677,18.1,0.1,1.61,8.1,0.0,11
678,18.0,0.1,1.63,8.1,0.0,11
679,18.4,0.1,1.63,8.1,0.0,13
680,18.4,0.1,1.57,8.2,0.0,10
681,17.9,0.1,1.55,8.2,0.0,11
682,17.8,0.1,1.57,8.2,0.0,12
683,17.3,0.1,1.59,8.2,0.0,11
684,17.1,0.1,1.62,8.2,0.0,12
685,17.0,0.1,1.64,8.2,0.0,11
686,16.7,0.1,1.62,8.2,0.0,11
687,16.4,0.1,1.60,8.2,0.0,11
688,16.2,0.1,1.56,8.2,0.0,12
689,15.9,0.1,1.57,8.3,0.0,10
690,15.4,0.1,1.60,8.3,0.0,10
691,14.7,0.1,1.64,8.2,0.0,11
692,14.4,0.1,1.68,8.3,0.0,11
693,14.1,0.1,1.69,8.3,0.0,11
694,13.8,0.1,1.68,8.3,0.0,10
695,13.4,0.1,1.68,8.3,0.0,10
696,12.9,0.1,1.64,8.3,0.0,10
697,12.6,0.1,1.63,8.2,0.0,11
698,12.4,0.1,1.64,8.2,0.0,11
699,11.9,0.1,1.67,8.2,0.0,10
700,11.7,0.1,1.69,8.3,0.0,10
701,11.6,0.1,1.71,8.2,0.0,10
702,11.3,0.1,1.65,8.2,0.0,11
703,11.1,0.1,1.64,8.2,0.0,11
704,10.9,0.1,1.60,8.2,0.0,11
705,10.7,0.1,1.62,8.2,0.0,11
706,10.6,0.1,1.61,8.2,0.0,10
707,10.5,0.1,1.62,8.2,0.0,11
708,10.3,0.1,1.60,8.2,0.0,11
709,10.2,0.1,1.62,8.2,0.0,9
710,9.9,0.1,1.59,8.2,0.0,10
711,9.7,0.1,1.61,8.2,0.0,10
712,9.4,0.1,1.59,8.2,0.0,10
713,9.2,0.1,1.60,8.2,0.0,11
714,9.0,0.1,1.63,8.2,0.0,11
715,9.0,0.1,1.63,8.2,0.0,11
716,9.0,0.1,1.65,8.1,0.0,10
717,8.9,0.1,1.65,8.1,0.0,10
718,8.7,0.1,1.64,8.1,0.0,10
719,8.5,0.1,1.66,8.1,0.0,11
720,8.3,0.1,1.65,8.1,0.0,10
721,8.1,0.1,1.63,8.1,0.0,10
722,8.3,0.1,1.63,8.1,0.0,11
723,8.2,0.1,1.67,8.1,0.0,11
724,8.1,0.1,1.67,8.1,0.0,11
725,7.8,0.1,1.68,8.1,0.0,11
726,7.6,0.1,1.66,8.1,0.0,11
727,7.4,0.1,1.66,8.1,0.0,10
728,7.5,0.1,1.63,8.1,0.0,10
729,7.5,0.1,1.61,8.1,0.0,10
730,7.5,0.1,1.67,8.1,0.0,10
731,7.2,0.1,1.68,8.1,0.0,10
732,7.2,0.1,1.69,8.1,0.0,10
733,7.2,0.1,1.69,8.1,0.0,11
734,7.2,0.1,1.61,8.1,0.0,10
735,7.7,0.1,1.56,8.1,0.0,10
736,8.6,0.1,1.55,8.0,0.0,11
737,9.7,0.1,1.58,8.0,0.0,11
738,10.2,0.1,1.61,8.0,0.0,11
739,10.0,0.1,1.65,8.0,0.0,11
740,10.1,0.1,1.65,8.0,0.0,11
741,10.3,0.1,1.65,8.0,0.0,11
742,10.4,0.1,1.63,8.0,0.0,10
743,10.7,0.1,1.58,8.0,0.0,11
744,11.0,0.1,1.53,8.0,0.0,10
745,11.3,0.1,1.59,8.0,0.0,10
746,11.3,0.1,1.65,8.1,0.0,10
747,11.3,0.1,1.70,8.1,0.0,12
748,11.9,0.1,1.71,8.1,0.0,11
749,12.1,0.1,1.68,8.0,0.0,12
750,12.1,0.1,1.65,8.1,0.0,10
751,12.6,0.1,1.63,8.1,0.0,11
752,13.0,0.1,1.63,8.1,0.0,11
753,13.0,0.1,1.67,8.1,0.0,11
754,12.7,0.1,1.71,8.1,0.0,11
755,12.4,0.1,1.76,8.1,0.0,10
756,12.8,0.1,1.74,8.1,0.0,11
757,13.1,0.1,1.69,8.2,0.0,11
758,12.9,0.1,1.69,8.2,0.0,11
759,13.6,0.1,1.71,8.2,0.0,11
760,14.0,0.1,1.75,8.2,0.0,10
761,14.4,0.1,1.74,8.2,0.0,10
762,13.9,0.1,1.73,8.2,0.0,11
763,14.3,0.1,1.66,8.2,0.0,12
764,14.8,0.1,1.66,8.3,0.0,11
765,15.3,0.1,1.64,8.2,0.0,13
766,15.3,0.1,1.64,8.3,0.0,11
767,15.4,0.1,1.64,8.3,0.0,11
768,15.3,0.1,1.63,8.3,0.0,10
769,15.2,0.1,1.60,8.3,0.0,10
770,15.3,0.1,1.59,8.3,0.0,11
771,14.6,0.1,1.60,8.3,0.0,11
772,14.0,0.1,1.61,8.4,0.0,10
773,14.1,0.1,1.60,8.3,0.0,10
774,14.0,0.1,1.62,8.4,0.0,11
775,13.7,0.1,1.64,8.3,0.0,11
776,14.2,0.1,1.62,8.4,0.0,10
777,14.1,0.1,1.64,8.4,0.0,10
778,14.5,0.1,1.62,8.4,0.0,10
779,14.4,0.1,1.62,8.3,0.0,10
780,14.3,0.1,1.60,8.4,0.0,10
781,14.6,0.1,1.59,8.4,0.0,11
782,14.3,0.1,1.62,8.4,0.0,11
783,13.8,0.1,1.64,8.4,0.0,10
784,13.3,0.1,1.65,8.4,0.0,11
785,12.5,0.1,1.65,8.4,0.0,11
786,12.5,0.1,1.68,8.4,0.0,13
787,12.4,0.1,1.68,8.4,0.0,11
788,12.0,0.1,1.70,8.4,0.0,10
789,11.8,0.1,1.69,8.4,0.0,11
790,11.7,0.1,1.67,8.4,0.0,10
791,11.6,0.1,1.64,8.4,0.0,11
792,11.4,0.1,1.66,8.4,0.0,10
793,11.0,0.1,1.64,8.4,0.0,11
794,10.7,0.1,1.66,8.4,0.0,11
795,10.5,0.1,1.61,8.4,0.0,11
796,10.2,0.1,1.65,8.4,0.0,10
797,10.0,0.1,1.64,8.4,0.0,11
798,9.9,0.1,1.64,8.4,0.0,10
799,9.8,0.1,1.61,8.4,0.0,10
800,9.8,0.1,1.64,8.4,0.0,11
801,9.7,0.1,1.65,8.4,0.0,10
802,9.5,0.1,1.67,8.3,0.0,11
803,9.2,0.1,1.67,8.3,0.0,10
804,9.0,0.1,1.66,8.3,0.0,11
805,8.7,0.1,1.59,8.3,0.0,11
806,8.6,0.1,1.56,8.3,0.0,10
807,8.8,0.1,1.58,8.3,0.0,11
808,9.0,0.1,1.60,8.3,0.0,11
809,9.1,0.1,1.59,8.3,0.0,11
810,9.2,0.1,1.63,8.3,0.0,10
811,9.2,0.1,1.66,8.3,0.0,10
812,9.1,0.1,1.64,8.3,0.0,10
813,8.9,0.1,1.62,8.3,0.0,10
814,8.8,0.1,1.65,8.3,0.0,10
815,8.6,0.1,1.66,8.2,0.0,11
816,8.7,0.1,1.67,8.2,0.0,10
817,8.7,0.1,1.70,8.2,0.0,10
818,8.6,0.1,1.66,8.2,0.0,11
819,8.7,0.1,1.69,8.2,0.0,11
820,8.7,0.1,1.70,8.2,0.0,11
821,8.7,0.1,1.66,8.2,0.0,11
822,8.7,0.1,1.66,8.2,0.0,11
823,8.6,0.1,1.67,8.2,0.0,12
824,8.4,0.1,1.67,8.2,0.0,10
825,8.3,0.1,1.65,8.2,0.0,11
826,8.1,0.1,1.59,8.2,0.0,12
827,7.8,0.1,1.56,8.2,0.0,10
828,7.6,0.1,1.57,8.2,0.3,10
829,7.5,0.1,1.57,8.1,0.0,11
830,7.5,0.1,1.57,8.1,0.0,11
831,7.5,0.1,1.62,8.1,0.0,11
832,7.6,0.1,1.62,8.1,0.0,12
833,7.6,0.1,1.65,8.1,0.0,12
834,7.8,0.1,1.61,8.1,0.0,11
835,7.8,0.1,1.59,8.1,0.0,12
836,7.9,0.1,1.60,8.1,0.0,11
837,7.9,0.1,1.56,8.1,0.0,12
838,8.0,0.1,1.57,8.1,0.0,12
839,8.2,0.1,1.56,8.1,0.0,12
840,8.2,0.1,1.58,8.1,0.0,13
841,8.0,0.1,1.61,8.1,0.0,12
842,8.0,0.1,1.62,8.1,0.0,12
843,8.3,0.1,1.59,8.1,0.0,11
844,8.7,0.1,1.57,8.1,0.0,12
845,8.7,0.1,1.58,8.1,0.0,12
846,8.5,0.1,1.62,8.1,0.0,13
847,8.2,0.1,1.70,8.1,0.0,13
848,8.3,0.1,1.72,8.1,0.0,12
849,8.8,0.1,1.74,8.1,0.0,13
850,9.4,0.1,1.73,8.1,0.0,12
851,10.0,0.1,1.66,8.1,0.0,13
852,10.3,0.1,1.65,8.1,0.0,12
853,10.2,0.1,1.68,8.1,0.0,13
854,9.9,0.1,1.70,8.1,0.0,12
855,9.8,0.1,1.74,8.1,0.0,13
856,10.2,0.1,1.70,8.1,0.0,12
857,10.2,0.1,1.67,8.1,0.0,13
858,10.6,0.1,1.61,8.1,0.0,11
859,11.0,0.1,1.64,8.1,0.0,13
860,11.1,0.1,1.62,8.1,0.0,13
861,10.9,0.1,1.67,8.1,0.0,12
862,10.8,0.1,1.70,8.2,0.0,12
863,10.3,0.1,1.71,8.1,0.0,12
864,10.9,0.1,1.67,8.1,0.0,12
865,10.6,0.1,1.62,8.1,0.0,12
866,10.7,0.1,1.59,8.2,0.0,12
867,10.6,0.1,1.56,8.2,0.0,13
868,10.2,0.1,1.58,8.2,0.0,11
869,10.4,0.1,1.60,8.2,0.0,12
870,10.8,0.1,1.62,8.2,0.0,13
871,10.7,0.1,1.60,8.2,0.0,12
872,10.7,0.1,1.56,8.1,0.0,11
873,10.7,0.1,1.53,8.2,0.0,11
874,10.8,0.1,1.53,8.2,0.0,12
875,11.0,0.1,1.59,8.2,0.0,11
876,10.9,0.1,1.63,8.2,0.0,12
877,10.6,0.1,1.66,8.2,0.0,12
878,10.8,0.1,1.67,8.2,0.0,12
879,10.8,0.1,1.65,8.2,0.0,12
880,10.2,0.1,1.63,8.3,0.0,12
881,9.8,0.1,1.58,8.2,0.0,12
882,9.7,0.1,1.54,8.3,0.0,11
883,10.2,0.1,1.59,8.3,0.0,12
884,10.4,0.1,1.61,8.2,0.0,11
885,10.2,0.1,1.62,8.2,0.0,12
886,9.8,0.1,1.65,8.2,0.0,12
887,9.6,0.1,1.63,8.3,0.0,12
888,9.1,0.1,1.61,8.2,0.0,11
889,8.8,0.1,1.59,8.2,0.0,10
890,8.6,0.1,1.61,8.2,0.0,12
891,8.4,0.1,1.59,8.2,0.0,11
892,8.3,0.1,1.62,8.2,0.0,11
893,8.2,0.1,1.64,8.2,0.0,11
894,8.1,0.1,1.62,8.2,0.0,11
895,8.0,0.1,1.62,8.2,0.0,11
896,8.1,0.1,1.60,8.2,0.0,11
897,8.1,0.1,1.58,8.2,0.0,12
898,8.1,0.1,1.57,8.2,0.0,11
899,7.9,0.1,1.56,8.2,0.0,11
900,7.8,0.1,1.56,8.2,0.0,10
901,7.8,0.1,1.59,8.2,0.0,11
902,7.8,0.1,1.59,8.1,0.0,10
903,7.9,0.1,1.59,8.2,0.0,11
904,7.9,0.1,1.61,8.1,0.0,11
905,7.8,0.1,1.59,8.1,0.0,11
906,7.7,0.1,1.58,8.1,0.0,11
907,7.6,0.1,1.58,8.1,0.0,11
908,7.6,0.1,1.61,8.1,0.0,11
909,7.5,0.1,1.64,8.1,0.0,13
910,7.6,0.1,1.64,8.1,0.0,12
911,7.6,0.1,1.64,8.1,0.0,11
912,7.7,0.1,1.61,8.1,0.0,12
913,7.6,0.1,1.63,8.1,0.0,10
914,7.6,0.1,1.61,8.1,0.0,11
915,7.6,0.1,1.63,8.1,0.0,11
916,7.6,0.1,1.66,8.1,0.0,11
917,7.6,0.1,1.65,8.1,0.0,10
918,7.5,0.1,1.65,8.1,0.0,11
919,7.4,0.1,1.61,8.1,0.0,11
920,7.2,0.1,1.59,8.1,0.0,11
921,7.2,0.1,1.58,8.1,0.0,11
922,7.1,0.1,1.58,8.1,0.0,12
923,7.0,0.1,1.59,8.1,0.0,10
924,7.0,0.1,1.62,8.1,0.0,12
925,7.0,0.1,1.58,8.0,0.0,12
926,7.1,0.1,1.59,8.1,0.0,11
927,7.6,0.1,1.56,8.0,0.0,10
928,8.5,0.1,1.54,8.0,0.0,11
929,8.9,0.1,1.50,8.1,0.0,11
930,9.1,0.1,1.55,8.0,0.0,11
931,9.4,0.1,1.54,8.0,0.0,11
932,9.6,0.1,1.61,8.0,0.0,12
933,9.6,0.1,1.61,8.0,0.0,12
934,9.8,0.1,1.55,8.0,0.0,12
935,10.1,0.1,1.54,8.0,0.0,12
936,10.1,0.1,1.55,8.0,0.0,11
937,10.5,0.1,1.57,8.0,0.0,11
938,10.5,0.1,1.60,8.0,0.0,10
939,10.5,0.1,1.61,8.1,0.0,11
940,10.9,0.1,1.60,8.1,0.0,12
941,10.6,0.1,1.60,8.1,0.0,12
942,10.8,0.1,1.60,8.1,0.0,11
943,10.6,0.1,1.61,8.1,0.0,11
944,10.9,0.1,1.62,8.0,0.0,12
945,11.0,0.1,1.64,8.1,0.0,12
946,10.8,0.1,1.63,8.0,0.0,12
947,10.8,0.1,1.64,8.1,0.0,10
948,11.0,0.1,1.65,8.1,0.0,11
949,11.5,0.1,1.66,8.1,0.0,11
950,11.8,0.1,1.67,8.1,0.0,11
951,12.1,0.1,1.69,8.1,0.0,11
952,11.9,0.1,1.70,8.1,0.0,13
953,12.4,0.1,1.66,8.1,0.0,10
954,12.7,0.1,1.66,8.1,0.0,10
955,13.5,0.1,1.64,8.1,0.0,11
956,13.4,0.1,1.61,8.2,0.0,12
957,13.5,0.1,1.61,8.2,0.0,12
958,14.0,0.1,1.61,8.1,0.0,11
959,14.1,0.1,1.62,8.2,0.0,12
960,13.4,0.1,1.65,8.1,0.0,13
961,13.0,0.1,1.62,8.2,0.0,11
962,12.8,0.1,1.61,8.2,0.0,11
963,13.3,0.1,1.58,8.1,0.0,12
964,13.0,0.1,1.58,8.2,0.0,10
965,13.2,0.1,1.58,8.2,0.0,10
966,12.9,0.1,1.60,8.2,0.0,11
967,13.1,0.1,1.64,8.2,0.0,10
968,13.2,0.1,1.64,8.3,0.0,11
969,12.8,0.1,1.61,8.3,0.0,11
970,12.9,0.1,1.61,8.2,0.0,11
971,12.8,0.1,1.60,8.3,0.0,10
972,12.5,0.1,1.61,8.2,0.0,10
973,12.5,0.1,1.64,8.3,0.0,12
974,12.1,0.1,1.67,8.3,0.0,13
975,11.7,0.1,1.63,8.3,0.0,10
976,11.7,0.1,1.61,8.2,0.0,10
977,11.5,0.1,1.58,8.3,0.0,11
978,11.5,0.1,1.62,8.3,0.0,10
979,11.2,0.1,1.63,8.3,0.0,10
980,11.0,0.1,1.64,8.3,0.0,10
981,10.9,0.1,1.64,8.3,0.0,11
982,10.7,0.1,1.61,8.3,0.0,10
983,10.3,0.1,1.59,8.3,0.0,10
984,10.1,0.1,1.59,8.3,0.0,11
985,9.8,0.1,1.57,8.3,0.0,11
986,9.3,0.1,1.59,8.2,0.0,11
987,9.1,0.1,1.58,8.3,0.0,10
988,9.0,0.1,1.56,8.3,0.0,10
989,8.9,0.1,1.58,8.2,0.0,12
990,8.8,0.1,1.59,8.3,0.0,10
991,8.7,0.1,1.56,8.3,0.0,10
992,8.6,0.1,1.57,8.2,0.0,10
993,8.5,0.1,1.55,8.2,0.0,11
994,8.3,0.1,1.55,8.2,0.0,10
995,8.3,0.1,1.59,8.2,0.0,10
996,8.2,0.1,1.62,8.2,0.0,11
997,8.2,0.1,1.63,8.2,0.0,11
998,8.1,0.1,1.61,8.2,0.0,11
999,7.9,0.1,1.60,8.2,0.0,10
1000,7.8,0.1,1.57,8.2,0.0,10
1001,7.8,0.1,1.59,8.2,0.0,10
1002,7.7,0.1,1.59,8.2,0.0,10
1003,7.5,0.1,1.61,8.2,0.0,9
1004,7.5,0.1,1.59,8.2,0.0,10
1005,7.5,0.1,1.60,8.1,0.0,11
1006,7.4,0.1,1.61,8.1,0.0,11
1007,7.5,0.1,1.62,8.1,0.0,11
1008,7.5,0.1,1.60,8.1,0.0,11
1009,7.6,0.1,1.63,8.1,0.0,13
1010,7.5,0.1,1.64,8.1,0.0,10
1011,7.3,0.1,1.63,8.1,0.0,11
1012,7.3,0.1,1.63,8.1,0.0,10
1013,7.2,0.1,1.61,8.1,0.0,10
1014,7.2,0.1,1.62,8.1,0.0,11
1015,7.4,0.1,1.62,8.1,0.0,11
1016,7.4,0.1,1.61,8.1,0.0,11
1017,7.4,0.1,1.61,8.1,0.0,11
1018,7.6,0.1,1.59,8.1,0.0,10
1019,7.7,0.1,1.56,8.1,0.0,11
1020,7.7,0.1,1.57,8.1,0.0,10
1021,7.7,0.1,1.57,8.1,0.0,9
1022,7.8,0.1,1.57,8.0,0.0,10
1023,8.6,0.1,1.58,8.0,0.0,11
1024,9.3,0.1,1.57,8.0,0.0,10
1025,9.5,0.1,1.56,8.0,0.0,10
1026,9.6,0.1,1.55,8.0,0.0,10
1027,9.7,0.1,1.55,8.0,0.0,11
1028,9.9,0.1,1.52,8.0,0.0,10
1029,10.0,0.1,1.54,8.0,0.0,11
1030,10.6,0.1,1.53,8.0,0.0,10
1031,10.8,0.1,1.54,8.0,0.0,11
1032,10.9,0.1,1.57,8.0,0.0,11
1033,11.4,0.1,1.58,8.0,0.0,10
1034,11.6,0.1,1.60,8.0,0.0,12
1035,11.8,0.1,1.55,8.1,0.0,11
1036,12.2,0.1,1.55,8.0,0.0,12
1037,12.5,0.1,1.58,8.1,0.0,11
1038,13.1,0.1,1.61,8.0,0.0,12
1039,12.6,0.1,1.63,8.1,0.0,11
1040,12.6,0.1,1.66,8.0,0.0,12
1041,13.0,0.1,1.62,8.1,0.0,12
1042,13.0,0.1,1.64,8.1,0.0,11
1043,13.0,0.1,1.62,8.1,0.0,11
1044,12.7,0.1,1.61,8.0,0.0,13
1045,12.7,0.1,1.63,8.1,0.0,10
1046,12.5,0.1,1.64,8.1,0.0,11
1047,12.0,0.1,1.61,8.1,0.0,12
1048,12.0,0.1,1.63,8.0,0.0,12
1049,12.1,0.1,1.65,8.0,0.0,12
1050,12.3,0.1,1.62,8.1,0.0,11
1051,12.5,0.1,1.65,8.1,0.0,10
1052,12.5,0.1,1.64,8.1,0.0,12
1053,12.2,0.1,1.62,8.0,0.0,12
1054,11.7,0.1,1.66,8.1,0.0,11
1055,11.8,0.1,1.67,8.1,0.0,12
1056,11.7,0.1,1.64,8.1,0.0,12
1057,12.0,0.1,1.60,8.1,0.0,10
1058,12.2,0.1,1.52,8.1,0.0,10
1059,12.5,0.1,1.55,8.1,0.0,10
1060,12.6,0.1,1.60,8.1,0.0,12
1061,12.9,0.1,1.61,8.1,0.0,11
1062,13.0,0.1,1.57,8.1,0.0,13
1063,13.1,0.1,1.55,8.1,0.0,12
1064,13.0,0.1,1.55,8.2,0.0,10
1065,12.9,0.1,1.57,8.2,0.0,11
1066,12.9,0.1,1.60,8.2,0.0,13
1067,13.0,0.1,1.61,8.2,0.0,11
1068,13.1,0.1,1.60,8.2,0.0,12
1069,12.9,0.1,1.56,8.2,0.0,12
1070,12.1,0.1,1.53,8.2,0.0,11
1071,11.3,0.1,1.56,8.2,0.0,12
1072,11.1,0.1,1.61,8.2,0.0,11
1073,10.8,0.1,1.62,8.2,0.0,12
1074,10.5,0.1,1.62,8.2,0.0,11
1075,10.4,0.1,1.56,8.2,0.0,12
1076,10.4,0.1,1.56,8.2,0.0,12
1077,10.5,0.1,1.52,8.2,0.0,11
1078,10.7,0.1,1.58,8.2,0.0,11
1079,10.6,0.1,1.55,8.2,0.0,11
1080,10.5,0.1,1.62,8.2,0.0,12
1081,10.4,0.1,1.64,8.2,0.0,11
1082,10.2,0.1,1.54,8.2,0.0,12
1083,10.1,0.1,1.51,8.2,0.0,10
1084,9.9,0.1,1.50,8.2,0.0,12
1085,9.5,0.1,1.49,8.2,0.0,12
1086,9.4,0.1,1.52,8.2,0.0,12
1087,9.4,0.1,1.57,8.2,0.0,12
1088,9.3,0.1,1.56,8.2,0.0,11
1089,9.4,0.1,1.56,8.1,0.0,11
1090,9.4,0.1,1.55,8.1,0.0,11
1091,9.4,0.1,1.49,8.1,0.0,10
1092,9.4,0.1,1.49,8.1,0.0,11
1093,9.2,0.1,1.49,8.1,0.0,11
1094,9.2,0.1,1.52,8.1,0.0,10
1095,9.1,0.1,1.57,8.1,0.0,11
1096,9.5,0.1,1.59,8.1,0.0,11
1097,9.8,0.1,1.56,8.1,0.0,12
1098,10.0,0.1,1.57,8.1,0.0,12
1099,10.3,0.1,1.58,8.1,0.0,10
1100,10.4,0.1,1.58,8.1,0.0,11
1101,10.6,0.1,1.55,8.1,0.0,12
1102,10.5,0.1,1.56,8.0,0.0,11
1103,10.5,0.1,1.57,8.1,0.0,11
1104,10.6,0.1,1.62,8.0,0.0,11
1105,10.7,0.1,1.60,8.0,0.0,11
1106,10.8,0.1,1.53,8.0,0.0,11
1107,11.0,0.1,1.49,8.1,0.0,11
1108,11.1,0.1,1.50,8.0,0.0,12
1109,11.3,0.1,1.52,8.0,0.0,10
1110,11.2,0.1,1.57,8.0,0.0,11
1111,11.1,0.1,1.61,8.0,0.0,11
1112,11.2,0.1,1.61,8.0,0.0,12
1113,11.3,0.1,1.61,8.0,0.0,12
1114,11.5,0.1,1.59,8.0,0.0,10
1115,11.5,0.1,1.61,8.0,0.0,11
1116,11.7,0.1,1.56,7.9,0.0,11
1117,11.9,0.1,1.50,8.0,0.0,12
1118,11.8,0.1,1.54,7.9,0.0,12
1119,11.9,0.1,1.53,8.0,0.0,10
1120,12.0,0.1,1.50,7.9,0.0,11
1121,12.0,0.1,1.54,7.9,0.0,10
1122,12.1,0.1,1.51,7.9,0.0,11
1123,12.4,0.1,1.47,7.9,0.0,10
1124,12.9,0.1,1.44,7.9,0.0,12
1125,13.1,0.1,1.42,7.9,0.0,11
1126,13.4,0.1,1.49,7.9,0.0,10
1127,13.5,0.1,1.52,7.9,0.0,13
1128,13.7,0.1,1.53,7.9,0.0,12
1129,14.0,0.1,1.49,7.9,0.0,11
1130,14.2,0.1,1.47,7.9,0.0,13
1131,14.5,0.1,1.44,7.9,0.0,11
1132,15.3,0.1,1.48,7.9,0.0,11
1133,16.1,0.1,1.50,7.9,0.0,11
1134,16.9,0.1,1.54,7.9,0.0,11
1135,17.3,0.1,1.55,7.9,0.0,11
1136,17.3,0.1,1.50,7.9,0.0,11
1137,17.2,0.1,1.51,7.9,0.0,12
1138,17.8,0.1,1.49,7.9,0.0,12
1139,19.1,0.1,1.51,7.9,0.0,14
1140,19.7,0.1,1.53,7.9,0.0,12
1141,19.7,0.1,1.52,7.9,0.0,12
1142,19.3,0.1,1.54,7.9,0.0,11
1143,19.6,0.1,1.61,7.9,0.0,10
1144,20.1,0.1,1.58,8.0,0.0,12
1145,20.9,0.1,1.56,7.9,0.0,13
1146,21.5,0.1,1.53,7.9,0.0,12
1147,21.6,0.1,1.48,8.0,0.0,12
1148,21.7,0.1,1.51,8.0,0.0,11
